date,玉峰橋,水里,溪州大橋,章雲橋
2011/12/27,68.08,8.14,63.09,48.49
2011/12/28,67.91,7.92,56.25,40.52
2011/12/29,66.66,15.43,61,41.22
2011/12/30,66.91,14.53,76.83,49.04
2011/12/31,82.12,14.72,89.83,51.59
2012/01/01,63.08,20.01,36.5,27.25
2012/01/02,60.29,25.3,31.82,19.7
2012/01/03,59.25,26.37,23.57,15.07
2012/01/04,58.25,27.13,19.79,12
2012/01/05,56.9,26.72,16.75,12.22
2012/01/06,59.9,31.04,11.64,13.5
2012/01/07,58.15,39.29,6.88,16.2
2012/01/08,56.65,29,5.28,13.36
2012/01/09,55.79,24.6,6.67,12.27
2012/01/10,54.25,26.05,13.27,11.93
2012/01/11,53.79,24.2,11.93,11.3
2012/01/12,53.65,24.76,14.75,12.34
2012/01/13,54.79,27.72,5.48,11.86
2012/01/14,53.9,37.04,0.8,11.8
2012/01/15,53,34.59,2.43,11.27
2012/01/16,73.98,33.59,9.09,20.2
2012/01/17,69.91,45.02,41.34,21.94
2012/01/18,61.83,31.94,9.94,15.56
2012/01/19,59.5,36.52,1.51,14
2012/01/20,57.84,37.68,3.32,13.3
2012/01/21,57.2,40.45,13.72,13.1
2012/01/22,57.15,43.29,17.09,14.42
2012/01/23,60.45,42.86,26.92,17.75
2012/01/24,60.29,46.93,24.86,17.56
2012/01/25,59.59,38.24,21.5,19.77
2012/01/26,58.95,40.88,14.14,12.97
2012/01/27,57.54,38.18,7.48,14.63
2012/01/28,56.65,42.52,12.89,16.04
2012/01/29,55.29,40.08,12.03,16.1
2012/01/30,55.7,38.4,10.94,11.25
2012/01/31,55.29,38.5,8.94,10.9
2012/02/01,54.15,34.13,6.9,11.32
2012/02/02,51.15,27.6,7.17,10.36
2012/02/03,50.25,29.1,5.75,10.52
2012/02/04,50.09,30.81,6.98,10.17
2012/02/05,51.5,30.87,7.05,10.05
2012/02/06,51.7,30.95,6.44,9.72
2012/02/07,52.84,30.82,5,12.3
2012/02/08,56.79,33.65,6.88,13.6
2012/02/09,60.5,38.86,15.31,15.85
2012/02/10,56.15,39.7,17.61,13
2012/02/11,54.54,40.88,12.57,12.13
2012/02/12,53.45,39.61,11.88,12.19
2012/02/13,53.04,36.95,11.65,10.93
2012/02/14,52.45,31.12,10.47,10.19
2012/02/15,52.25,22.39,9.32,10.02
2012/02/16,53.09,17.06,7.9,10.35
2012/02/17,52.45,24.36,7.69,9.89
2012/02/18,49.91,25.62,8.3,10.02
2012/02/19,46.88,22.37,8.94,11.81
2012/02/20,47.15,25.88,9.27,18.38
2012/02/21,47.88,24.68,8.52,21.07
2012/02/22,48.63,20.5,7.03,20.92
2012/02/23,52.63,21.67,5.19,21.75
2012/02/24,55.77,23.18,9.64,24.92
2012/02/25,66.5,36.84,11.5,41.72
2012/02/26,57.65,38.25,21.37,36.2
2012/02/27,58.66,45.41,16.92,35.34
2012/02/28,69.15,53.16,36.88,52.27
2012/02/29,73.05,50.54,61.63,60.58
2012/03/01,64.12,45.38,42.88,35
2012/03/02,61.5,35.99,26.75,27.03
2012/03/03,60.95,35.29,15.18,22.67
2012/03/04,59.45,38.7,11.5,21.79
2012/03/05,58.5,36.33,9.4,19.68
2012/03/06,55.04,35.34,8.68,18.71
2012/03/07,56.54,35.33,6.55,17.59
2012/03/08,56.09,34.27,6.5,22.52
2012/03/09,57.9,36.59,5.92,16.96
2012/03/10,57.54,35.83,6.53,18.69
2012/03/11,56.75,35.68,9.71,18.52
2012/03/12,63.29,45.31,16.26,26.03
2012/03/13,63.15,44.29,43.22,32.83
2012/03/14,59.75,40.15,29.64,22.29
2012/03/15,58.79,35.34,13.6,17.47
2012/03/16,57.2,37.84,11.01,17.15
2012/03/17,56.75,34.08,9.22,18.2
2012/03/18,55.25,31.79,8.25,17.89
2012/03/19,54.25,24.7,6.92,16.5
2012/03/20,53.7,18.88,6.82,15.8
2012/03/21,53.25,25.28,7.53,15.43
2012/03/22,52.95,23.98,7.34,15.17
2012/03/23,66.43,17.04,7.57,14.43
2012/03/24,42.75,18.17,6.55,14
2012/03/25,36.16,19.22,5.88,13.72
2012/03/26,37.38,25.95,6.13,14
2012/03/27,37.29,26.5,5.8,13.93
2012/03/28,37.2,26.9,5.13,13.72
2012/03/29,37.08,23.09,4.78,21.22
2012/03/30,38.08,25.87,5.07,13.06
2012/03/31,38.41,24.57,5.34,14.5
2012/04/01,38.88,28.62,5.42,14
2012/04/02,38.75,24.95,3.98,13.77
2012/04/03,38.2,25.79,3.9,13.67
2012/04/04,37.25,26.61,4.13,13.77
2012/04/05,37.95,22.5,4.07,13.52
2012/04/06,38.04,26.6,5.28,15.82
2012/04/07,39.15,14.28,6.9,19.77
2012/04/08,36.88,16.01,6.28,15.89
2012/04/09,36.33,19.04,5.59,16.93
2012/04/10,35.04,26.65,5.07,15.39
2012/04/11,35.66,24.89,3.45,13.56
2012/04/12,35.7,23.1,3.93,12.63
2012/04/13,36.95,29.62,4.19,12.52
2012/04/14,37,27.38,4.48,12
2012/04/15,36.91,26.98,4.57,12.82
2012/04/16,36.58,25.62,4.48,14.19
2012/04/17,35.5,25.22,5.69,17.79
2012/04/18,37.84,26.81,5.98,23.04
2012/04/19,76.02,40.36,101.34,129.17
2012/04/20,48.52,48.4,96.38,65.83
2012/04/21,55.47,49.2,156.69,145.77
2012/04/22,75.01,50.13,144.25,108.95
2012/04/23,62.72,50.41,116.73,63.81
2012/04/24,56.15,53.7,112.73,54.88
2012/04/25,53.84,53.45,97.69,42.08
2012/04/26,71.01,52.95,161.77,120.54
2012/04/27,94.12,53.72,149.55,104.23
2012/04/28,78.7,53.13,178.75,113.87
2012/04/29,68.26,54.5,144.63,68.16
2012/04/30,146.89,39,204.22,176.44
2012/05/01,120.11,40.36,235,187.38
2012/05/02,75.8,49,145.38,81.29
2012/05/03,248.11,41.68,329.29,394.05
2012/05/04,360.07,53.54,468.7,576.46
2012/05/05,329.92,41.81,362.26,455.07
2012/05/06,210.36,42.27,206.41,327.5
2012/05/07,147.5,46.97,164.5,240.75
2012/05/08,127.5,49.99,133.85,191.8
2012/05/09,112.91,52.16,110.87,171.16
2012/05/10,147.88,48.38,183,238.44
2012/05/11,134.17,53.95,160,228.19
2012/05/12,121.09,54.2,141.8,207
2012/05/13,105.83,49.97,137.75,173.44
2012/05/14,94.41,46.41,127.25,153.71
2012/05/15,92.19,45.38,99.76,129.1
2012/05/16,102.66,49.02,154.28,174.88
2012/05/17,97.66,53.91,163.63,153.25
2012/05/18,100.54,53.43,189.83,185.58
2012/05/19,168.52,54.5,264.23,300.57
2012/05/20,417.38,52.38,686.66,961.58
2012/05/21,306.7,45.52,476.13,531.03
2012/05/22,186.39,47.11,309.57,302.95
2012/05/23,136.38,50.47,247.66,254.75
2012/05/24,119.83,53.04,226.44,210.16
2012/05/25,104.05,53.34,202,184.88
2012/05/26,84.9,52.74,163.94,161.41
2012/05/27,81,52.7,192.27,277.69
2012/05/28,277.25,49.33,389.48,759.83
2012/05/29,353.32,51.81,540.5,811.28
2012/05/30,225.53,48.29,558.75,725.71
2012/05/31,183.13,51.7,469.42,535.83
2012/06/01,157.89,54.43,312.32,311.25
2012/06/02,129.91,43.45,230.08,256.75
2012/06/03,118.66,50.34,204.25,229.63
2012/06/04,115.5,48.81,194.25,192.05
2012/06/05,98.59,48.43,161.55,172.8
2012/06/06,90.23,51.18,146.94,154.88
2012/06/07,85.5,45.95,159.44,186.83
2012/06/08,82.01,44.02,157.55,169.5
2012/06/09,79.25,41.68,175.88,168.16
2012/06/10,406.77,63.24,757.7,1132.31
2012/06/11,1396.32,99.08,2599.23,2889.2
2012/06/12,1597.54,178.33,4106,3927
2012/06/13,1607.25,49.27,2322.54,2320.54
2012/06/14,1019.88,47.29,1147.43,1260.25
2012/06/15,881.38,44.24,860.66,1149.63
2012/06/16,748.66,49.08,723.58,1064.88
2012/06/17,658.78,51.34,559.71,1080.95
2012/06/18,630,30.43,671.5,1213.75
2012/06/19,628.71,21.23,845.28,1194.63
2012/06/20,794.38,45.38,1005.46,1706.54
2012/06/21,1092.2,46.86,1155.82,1538.67
2012/06/22,833,38.97,531.19,1174.75
2012/06/23,674.46,31.6,381.1,1063.38
2012/06/24,514,49.79,377.95,953.5
2012/06/25,444.88,35.72,317.48,787.75
2012/06/26,376.82,34.75,250.16,654.53
2012/06/27,346.5,48.97,280.64,600.21
2012/06/28,323.2,42.43,265.19,520.77
2012/06/29,301.2,34.5,194,518.09
2012/06/30,231.66,37.47,160.44,412.5
2012/07/01,211.33,36.86,156.8,354.5
2012/07/02,195,36.83,168.44,298.01
2012/07/03,186.16,37.29,135.35,242.5
2012/07/04,168.25,35.36,127.25,216.85
2012/07/05,168.71,34.63,124.44,217.08
2012/07/06,158.13,29.18,119.58,213.6
2012/07/07,148.88,25.46,96.72,191.69
2012/07/08,146,33.29,108.43,193.25
2012/07/09,133.38,31.39,89.5,179.75
2012/07/10,126.87,29.76,79.87,159.25
2012/07/11,124.12,25.42,67.51,140.66
2012/07/12,116.25,23.45,54.13,124.16
2012/07/13,107.5,25.63,48.13,117.33
2012/07/14,90.62,23.26,28,118.33
2012/07/15,83.87,26.95,30.57,121.33
2012/07/16,88.5,24.13,34.72,122.16
2012/07/17,106.75,25.79,51.88,172.91
2012/07/18,86.62,28.34,86.43,201.52
2012/07/19,84.12,24.37,70.05,180.21
2012/07/20,84.87,25.23,53.27,142.72
2012/07/21,88.25,27.53,32.75,165.3
2012/07/22,101.62,32.54,103.37,207.78
2012/07/23,110.5,27.67,55.88,159.69
2012/07/24,111.12,23.54,119.38,379.32
2012/07/25,160.88,20.79,265.57,746.96
2012/07/26,179.88,10.77,181.96,514.8
2012/07/27,194.41,10.1,116.76,176.22
2012/07/28,209.96,14.77,102.95,134.58
2012/07/29,252.83,21.45,56.54,86.29
2012/07/30,204.66,29.14,44.84,73.33
2012/07/31,275.95,27.65,60.5,113.05
2012/08/01,450.88,33.68,203.55,251.16
2012/08/02,2525.67,292.19,5465.7,5505.43
2012/08/03,1702.75,141.27,2647.91,2371.33
2012/08/04,953,14.47,1049.25,1140.25
2012/08/05,707,15.44,808.63,950.83
2012/08/06,544.5,36.84,711.03,872.5
2012/08/07,394,67.47,562.47,789.58
2012/08/08,347,81.19,482.3,715.28
2012/08/09,316,89.73,390.5,568.5
2012/08/10,292.5,88.33,306.75,352
2012/08/11,277.7,81.33,246.88,251.33
2012/08/12,282.38,77.93,242.97,239
2012/08/13,269.2,85.02,242.97,232.33
2012/08/14,257.07,90.16,219.89,235
2012/08/15,253.96,77.23,209.27,236
2012/08/16,262.42,70.66,177.96,219.78
2012/08/17,147.85,69.59,387.6,254.53
2012/08/18,168.83,75.62,324.79,132.58
2012/08/19,225.05,81.87,340.94,276.2
2012/08/20,242.27,75.9,409.55,245
2012/08/21,224.88,80.09,307.14,123.45
2012/08/22,187.96,78.37,276.98,78.41
2012/08/23,151.55,82.83,276.26,67.43
2012/08/24,486.82,68.01,589.34,515.58
2012/08/25,408.23,62.79,827.75,570
2012/08/26,224.22,81.56,572.47,406.42
2012/08/27,196.5,79.02,421,316.32
2012/08/28,338.6,68.72,456.63,418.25
2012/08/29,323.35,39.25,581.83,438.07
2012/08/30,240,73.8,494.55,243
2012/08/31,246.08,68.47,410.13,211.33
2012/09/01,264.92,70.62,389.51,288.38
2012/09/02,241.22,62.79,424.19,265.79
2012/09/03,239.91,81.62,401.38,298.54
2012/09/04,213.38,88.33,415.44,301.38
2012/09/05,241.25,86.83,348,251
2012/09/06,250.71,68.52,313.69,171.46
2012/09/07,244.58,73,302.3,192.28
2012/09/08,231.83,74.4,337.13,228.5
2012/09/09,215.94,70.09,352.63,155.25
2012/09/10,186.75,61.38,290.55,107.31
2012/09/11,171.02,41.58,218.91,49.77
2012/09/12,163.85,38.45,174.55,38.97
2012/09/13,160.21,32.04,166.5,72.52
2012/09/14,163.5,35.4,181.69,72.66
2012/09/15,150.72,40.11,152.33,74.66
2012/09/16,133.53,35.43,102.12,64.56
2012/09/17,129.47,34.59,84.16,64.02
2012/09/18,129.78,32,70.05,77.93
2012/09/19,126.45,29.71,61.08,66.76
2012/09/20,123.44,29.88,62.04,77.66
2012/09/21,118.7,30.82,45.2,73.52
2012/09/22,114.75,30.68,48.4,92.25
2012/09/23,111.66,30.45,49.65,76.09
2012/09/24,118.62,30.1,45.43,85.16
2012/09/25,119.54,31.65,43.79,112.29
2012/09/26,109.08,31.84,46.29,102.41
2012/09/27,100.25,32.04,23.95,74.16
2012/09/28,101.66,34.52,11.38,86.41
2012/09/29,97.5,33.11,35.54,90.66
2012/09/30,93.41,29.77,16.37,67
2012/10/01,89.08,29.48,10.38,75.43
2012/10/02,85.58,22.62,7.53,68.52
2012/10/03,81.83,19.51,5.82,61.43
2012/10/04,80.91,21.07,23.54,99.11
2012/10/05,79.15,22.2,11.6,59.06
2012/10/06,77.16,18.98,9.89,44.4
2012/10/07,76.31,17.76,7.96,41.2
2012/10/08,74.19,22.62,7.86,40.79
2012/10/09,72.06,24.4,8.27,42.13
2012/10/10,69.66,21.87,6.92,34.31
2012/10/11,66.26,23.57,6.88,34.72
2012/10/12,63.99,22.95,7.03,28.23
2012/10/13,62.2,20.1,6.73,26.88
2012/10/14,60.66,25.12,6.03,26.13
2012/10/15,60.24,27.45,6.34,24.54
2012/10/16,59.31,32.56,8.35,25.17
2012/10/17,57.09,35.22,6.96,26.57
2012/10/18,55.84,39.02,6.15,26.59
2012/10/19,55.04,37.88,7.05,29.87
2012/10/20,52.7,40.63,6.05,23.75
2012/10/21,52.54,37.56,6.11,23.82
2012/10/22,52,36.02,5.48,21.54
2012/10/23,52.93,31.04,9.47,30.88
2012/10/24,52.43,44.4,6.59,23.46
2012/10/25,51.9,37.02,3.07,10.43
2012/10/26,50.7,40.59,2.52,10.72
2012/10/27,49.13,40.04,3.49,23.59
2012/10/28,46.97,39.79,11.94,43.56
2012/10/29,45.93,40.75,3.02,11.93
2012/10/30,46.86,37.09,2.2,11.39
2012/10/31,49.77,35.7,3.91,11.65
2012/11/01,50.38,37.68,18.46,19.45
2012/11/02,45.34,42.65,14.48,16.47
2012/11/03,44.15,44.72,2.76,22.54
2012/11/04,43.18,42,2.14,20.52
2012/11/05,41.93,44.59,2.14,24.01
2012/11/06,41.33,47.68,2.07,23.11
2012/11/07,40.58,38.22,2.07,23.17
2012/11/08,43.18,31.57,8.1,28.23
2012/11/09,41.16,44,13.31,30.54
2012/11/10,39,45.36,16.25,30.04
2012/11/11,38.79,42.72,16.39,27.52
2012/11/12,37.7,33.31,9.8,20.55
2012/11/13,36.81,34.66,3.46,17.09
2012/11/14,34.29,33,2.99,14.94
2012/11/15,32.29,26.2,2.31,12.68
2012/11/16,31.95,35.59,2.23,14.15
2012/11/17,75.62,23.75,8.18,25.64
2012/11/18,116.3,9.61,59.04,55.43
2012/11/19,75.75,7.19,48.65,43.16
2012/11/20,54.27,15.27,6.53,30.1
2012/11/21,49.4,20.72,3.86,27.82
2012/11/22,54.5,9.75,6.19,32.56
2012/11/23,81.05,8.07,36.77,72.68
2012/11/24,94.36,6.63,112.02,97.68
2012/11/25,64.51,4.57,45.34,57.77
2012/11/26,57.9,6.42,48.02,60.38
2012/11/27,55.52,12.89,38.33,56.79
2012/11/28,51.79,17.34,37.22,56.16
2012/11/29,57.68,24.25,58.13,71.83
2012/11/30,57.68,26.62,64.08,72.26
2012/12/01,56.22,27.8,61.5,71.58
2012/12/02,51.45,24.32,49.75,62.29
2012/12/03,52.65,29.89,46.97,65.2
2012/12/04,52.38,37.25,57.59,70.8
2012/12/05,83.51,52.77,84.88,109.56
2012/12/06,123.44,61.63,171.47,40.08
2012/12/07,89.23,59.93,116.04,18.59
2012/12/08,75.76,62.47,104.54,15.78
2012/12/09,110.26,63.59,119.79,24.6
2012/12/10,97.5,63.09,130.41,22.5
2012/12/11,80.48,49.09,96.95,14.47
2012/12/12,73.05,52.65,99.54,13.75
2012/12/13,71.29,60.06,95.47,10.18
2012/12/14,65.83,55.9,76.01,13.07
2012/12/15,61.04,60.83,68.63,32.31
2012/12/16,57.09,63.36,87.16,42.63
2012/12/17,54.5,36.4,82.5,36.02
2012/12/18,51.9,19.87,44.68,23.45
2012/12/19,50.33,23.84,16.62,26.29
2012/12/20,48.86,30.27,17.48,30.79
2012/12/21,44.68,27.27,38.22,32.83
2012/12/22,43.27,29.65,39.04,32.2
2012/12/23,45.88,33.47,24.15,33.33
2012/12/24,47.66,32.97,44.75,35.54
2012/12/25,45.56,32.09,44.38,31.65
2012/12/26,44.58,31.65,56.43,41.72
2012/12/27,43.61,29.54,41.79,44.27
2012/12/28,43.5,19.54,43.61,44.43
2012/12/29,41.93,21.73,43.52,42.52
2012/12/30,49.02,35.72,47.06,48.09
2012/12/31,48.2,39.31,76.33,49.91
2013/01/01,61.95,23.39,60.86,74.79
2013/01/02,62.04,19.45,52.13,47.2
2013/01/03,60.65,24.37,45.45,41.15
2013/01/04,60.4,20.35,49.97,39.75
2013/01/05,60.54,25.2,51.5,36.13
2013/01/06,59.84,20.54,46.97,33.75
2013/01/07,59.4,18.79,34.45,30.79
2013/01/08,57.95,17.96,37.2,19.35
2013/01/09,57.9,14.63,33.65,18.85
2013/01/10,59.65,13.59,20.54,21.53
2013/01/11,57.36,12.44,38.63,20.14
2013/01/12,56.49,12.39,20.94,19.38
2013/01/13,57.95,23.26,37.04,22.94
2013/01/14,56.75,15.34,42.43,22.02
2013/01/15,55.47,8,17.93,17.15
2013/01/16,55.61,13.25,9.64,15.22
2013/01/17,55.52,18.87,9.39,14.44
2013/01/18,54.93,19.87,11.35,14.39
2013/01/19,54.15,19.69,10.27,14.31
2013/01/20,54.29,19.36,6.11,13.68
2013/01/21,54,19.45,6.34,12.94
2013/01/22,50.02,18.68,6.34,12.51
2013/01/23,46.83,18.87,9.68,12.44
2013/01/24,46.9,19.29,5.38,11.73
2013/01/25,46.4,19.1,8.07,12.5
2013/01/26,45.2,19.04,12.68,11.86
2013/01/27,44.77,19.85,8.21,11.94
2013/01/28,44.79,19.2,9.44,11.34
2013/01/29,44.59,23.39,6.3,12
2013/01/30,44.72,21.82,6.15,11.52
2013/01/31,44.33,19.89,4.44,11.15
2013/02/01,44.13,20.44,2.75,11.23
2013/02/02,43.9,20.07,2.71,10.59
2013/02/03,44.02,20.44,2.83,10.52
2013/02/04,44.06,24.62,8.68,19.87
2013/02/05,43.7,26.2,6.57,10.06
2013/02/06,43.06,28.62,3.6,9.88
2013/02/07,42.86,25.03,2.73,8.47
2013/02/08,42.27,26.18,2.59,10.1
2013/02/09,42.2,22.06,2.8,10.18
2013/02/10,42.43,20.67,2.91,9.4
2013/02/11,41.43,19.59,2.86,9.72
2013/02/12,41.06,22.72,2.7,9.63
2013/02/13,41.09,21.46,2.56,9.38
2013/02/14,40.7,26.78,2.56,9.13
2013/02/15,40.33,24.48,2.54,9.43
2013/02/16,39.7,24.05,2.52,9.25
2013/02/17,40.16,28.62,2.53,9.42
2013/02/18,40,28.26,2.63,9.27
2013/02/19,39.24,31.06,2.44,9.3
2013/02/20,39.29,28.37,2.22,9.39
2013/02/21,39.47,26.62,2.04,9.59
2013/02/22,38.97,26.01,1.98,9.61
2013/02/23,39.06,25.46,1.98,9.5
2013/02/24,38.61,27.48,2.34,9.5
2013/02/25,38.65,28.22,2.39,9.3
2013/02/26,39,26.46,2.44,9.34
2013/02/27,39.16,27.11,2.41,9.17
2013/02/28,38.47,25.95,2.47,9.34
2013/03/01,38.79,21.72,2.36,9.09
2013/03/02,39.54,23.18,2.5,9.35
2013/03/03,40.16,21.3,2.56,9.22
2013/03/04,38.45,24.67,2.5,8.84
2013/03/05,38.38,25.5,2.38,8.9
2013/03/06,38.13,21.34,2.2,8.65
2013/03/07,37.68,17.46,4.57,13.65
2013/03/08,38.2,23.7,4.03,9.64
2013/03/09,37.25,21.82,2.7,9.22
2013/03/10,37.34,21.54,2.57,8.88
2013/03/11,37.31,22.68,2.3,8.55
2013/03/12,37.04,20.48,2.08,8
2013/03/13,36.93,18.8,2.03,7.73
2013/03/14,37.27,18.1,2.03,7.65
2013/03/15,37.54,18.87,2.32,7.53
2013/03/16,37.54,18.6,2.42,7.23
2013/03/17,36.86,18.93,2.1,7.13
2013/03/18,36.75,21.95,2.18,7.3
2013/03/19,36.63,21.25,2.39,7.78
2013/03/20,36.52,20.61,2.48,6.92
2013/03/21,36.7,20.52,2.54,6.11
2013/03/22,36.81,18.68,2.39,6.36
2013/03/23,36.43,17.54,2.25,6.01
2013/03/24,36.95,17.95,2.25,6.09
2013/03/25,36.99,17.35,2.02,6.13
2013/03/26,36.43,15.44,2.04,5.55
2013/03/27,41.33,15.6,2.66,6.28
2013/03/28,41.52,11.84,2.51,6.19
2013/03/29,44.83,6.44,2.81,6.15
2013/03/30,43.27,11.82,2.5,5.69
2013/03/31,43.52,8.48,2.52,5.63
2013/04/01,50.75,9.23,3.01,10.64
2013/04/02,45.33,3.36,8.27,9.03
2013/04/03,54.16,4.57,4.69,8.64
2013/04/04,62.04,3.82,4.4,16.86
2013/04/05,88.19,5.46,87.44,233.67
2013/04/06,276.92,6.05,297.54,547.36
2013/04/07,138.02,9.42,97.83,62.15
2013/04/08,80.12,22.14,56.54,26.29
2013/04/09,72.3,21.2,38.7,21.28
2013/04/10,85.05,27.96,69.7,31.46
2013/04/11,75.15,30.19,77.62,35.5
2013/04/12,72.25,42.04,73,22.29
2013/04/13,71.5,51.88,75.33,24.5
2013/04/14,73.05,53.97,73.79,24.3
2013/04/15,72.44,78.26,88.12,37.09
2013/04/16,69.15,78.84,72,34.88
2013/04/17,66.84,76.69,68.44,29.7
2013/04/18,63.95,75.76,56.97,31.32
2013/04/19,60.65,76.4,64.27,30.9
2013/04/20,63.84,58.11,58.54,22.63
2013/04/21,102.12,68.29,103.27,56.52
2013/04/22,96.23,81.23,111.91,65.62
2013/04/23,78.4,73.43,78.5,52.63
2013/04/24,71.8,70.95,63.13,43.58
2013/04/25,77.97,83.01,65.02,54.33
2013/04/26,97.52,86.13,134.52,102.8
2013/04/27,185.69,85.91,197.13,322.75
2013/04/28,200.49,88.94,190.66,306.23
2013/04/29,153.88,102.62,124.33,150.16
2013/04/30,129.16,108.56,111.18,125.16
2013/05/01,167.69,102.05,163.71,307.76
2013/05/02,191.13,68.02,163.58,290.04
2013/05/03,191.16,75.02,176.74,315.79
2013/05/04,170.74,90.69,170.69,300.63
2013/05/05,170.72,67.62,145.69,244.33
2013/05/06,173.77,91.16,141.49,321.13
2013/05/07,174.36,92.5,183.39,362.69
2013/05/08,129.25,94.73,147.02,250.41
2013/05/09,126.91,99.91,162.35,227.38
2013/05/10,144.75,123.75,154.3,224.27
2013/05/11,240.08,103.95,233.22,503.54
2013/05/12,290.04,80.83,341.5,642.27
2013/05/13,361.82,92.68,365.13,639.03
2013/05/14,351.76,94.12,390.69,610.91
2013/05/15,203.89,101.15,333.44,223.63
2013/05/16,181.85,107.05,261.14,77.7
2013/05/17,480.95,114.37,556.44,717.35
2013/05/18,577.25,115.55,430.85,299.94
2013/05/19,704.5,117.3,912.97,1285.7
2013/05/20,715.33,82.41,666.75,353.82
2013/05/21,1103,63.97,1167.36,1541.75
2013/05/22,996.78,47.5,793.26,400.14
2013/05/23,623,43.61,615.65,155.82
2013/05/24,567.08,42.93,552.08,106.33
2013/05/25,458.75,57.75,433.88,61.68
2013/05/26,308.3,91.44,281.51,34.93
2013/05/27,267,86.08,211.72,20.47
2013/05/28,243.91,83.11,226.97,14.93
2013/05/29,194.69,84.62,197.91,26.47
2013/05/30,169.71,89.34,195.27,30.04
2013/05/31,180.19,92.2,170.47,30.64
2013/06/01,181.92,94.54,137.42,46.13
2013/06/02,154.71,89.47,136.71,98.48
2013/06/03,195.3,88.36,133.78,167.88
2013/06/04,203.14,85.44,143.11,200.41
2013/06/05,195.53,81.52,165.07,185.67
2013/06/06,202.25,88.01,122.56,229.08
2013/06/07,200.97,90.93,131.19,345.13
2013/06/08,193.86,92.97,153.19,376.94
2013/06/09,191.3,93.02,147.89,257.5
2013/06/10,188.44,79.19,159.38,220.25
2013/06/11,197.42,67.18,175.58,277.64
2013/06/12,193.67,41.08,200.8,323.89
2013/06/13,200.17,35.65,212.21,267.77
2013/06/14,193.36,36.68,192.22,194.5
2013/06/15,199.85,43.75,175.67,174.6
2013/06/16,191.24,63.25,234.69,466.98
2013/06/17,202.24,46.95,196.27,251
2013/06/18,205.63,28.26,137.08,135.82
2013/06/19,205,31.12,137.05,121.5
2013/06/20,181.58,32.77,120.12,98.91
2013/06/21,181.88,47.74,106.16,100.59
2013/06/22,151.02,49.77,137.19,95.08
2013/06/23,137.63,42.77,116.25,82.12
2013/06/24,138.67,42.04,106.65,75.66
2013/06/25,131.83,47.06,106.25,80.83
2013/06/26,125.58,33.58,90.33,71.08
2013/06/27,123.25,36.38,78.55,74.45
2013/06/28,127.16,36.09,54.13,57.5
2013/06/29,122.5,35.18,70.58,57.54
2013/06/30,122.16,36,51.68,57.72
2013/07/01,121.91,27.29,61.75,66.41
2013/07/02,125.51,21.78,76.62,256.76
2013/07/03,128.72,25.39,133.47,137.08
2013/07/04,120.66,23.69,127.2,182.74
2013/07/05,142.39,24.87,139.64,149.69
2013/07/06,153.92,39.88,202.64,76.94
2013/07/07,142.6,35.34,246.1,44.7
2013/07/08,164.67,40.65,214.88,351.98
2013/07/09,133.6,68.08,237.69,811.21
2013/07/10,127.91,63.59,196.52,434.63
2013/07/11,126.5,62.02,136.3,290.2
2013/07/12,122.83,71,81.68,154.47
2013/07/13,2803.79,395.14,3784.07,4750.75
2013/07/14,918.88,59.49,1288.96,859.28
2013/07/15,470,111.91,858.15,513.71
2013/07/16,402,144.27,587.8,492.67
2013/07/17,414.5,142.16,347.64,499.5
2013/07/18,270.5,160.63,317.26,408.25
2013/07/19,185.83,162.35,238.97,344.92
2013/07/20,111.25,155.88,226.17,353.07
2013/07/21,99.33,153.47,257.02,383.79
2013/07/22,77.68,148.63,200.63,487.45
2013/07/23,69.69,148.99,172.02,591.88
2013/07/24,42.7,149.58,191.57,604.28
2013/07/25,29.17,140.75,190.08,544.38
2013/07/26,45.58,112.13,163.32,560.21
2013/07/27,39,107.69,177.25,618.63
2013/07/28,45.45,99.84,152.63,555.88
2013/07/29,64.09,110.41,122.56,528.41
2013/07/30,63.24,110.52,134.5,568.91
2013/07/31,63.58,108.59,154.72,431.67
2013/08/01,43.95,100.11,125.12,503.79
2013/08/02,42.43,78.44,78.25,392
2013/08/03,44,92.15,75.61,356
2013/08/04,40.02,99.37,73.68,342.7
2013/08/05,50.65,102.54,72.98,309.38
2013/08/06,52.38,85.68,76.37,351.82
2013/08/07,65.15,29.32,73.94,420.54
2013/08/08,77.15,41.49,58.43,612.33
2013/08/09,82,38.45,38.45,697.38
2013/08/10,79.98,54.04,41.13,772.38
2013/08/11,72.69,60.63,42,752.13
2013/08/12,67.69,60.18,35.25,676.75
2013/08/13,64.94,63.77,31.75,631.75
2013/08/14,79.55,58.59,154.16,807.03
2013/08/15,72.19,67.3,197.19,552.58
2013/08/16,68,76.62,143.16,372.54
2013/08/17,67.84,74.01,135.52,359.2
2013/08/18,65.4,95.73,122.3,307.17
2013/08/19,64.15,113.75,120.34,280.25
2013/08/20,64.9,121.9,151.41,343.7
2013/08/21,308.54,201.66,623.64,1140.57
2013/08/22,2141.7,247.49,3380.54,3465.75
2013/08/23,676.83,83.73,1007.73,478.25
2013/08/24,467.17,101.13,529.42,318
2013/08/25,371,110.76,340.86,257.75
2013/08/26,330.67,110.45,180.77,187
2013/08/27,281.13,129.94,116.05,153.19
2013/08/28,240.05,124.12,56.52,143.33
2013/08/29,648.58,302.57,1710.07,1693.72
